40980,20460,60,60,60,60,0
40860,20460,60,60,60,60,0
40860,20580,60,60,60,60,0
40980,20580,60,60,60,60,0
41100,20580,60,60,60,60,0
41220,20580,60,60,60,60,1
41220,20460,60,60,60,60,1
41100,20460,60,60,60,60,1
41100,20340,60,60,60,60,1
41220,20340,60,60,60,60,0
41220,20220,60,60,60,60,0
41100,20220,60,60,60,60,1
40980,20220,60,60,60,60,1
40980,20340,60,60,60,60,0
40860,20340,60,60,60,60,0
40860,20220,60,60,60,60,0
40740,20220,60,60,60,60,1
40740,20340,60,60,60,60,1
40620,20340,60,60,60,60,1
40620,20220,60,60,60,60,0
40500,20220,60,60,60,60,1
40380,20220,60,60,60,60,1
40380,20340,60,60,60,60,0
40500,20340,60,60,60,60,1
40500,20460,60,60,60,60,1
40380,20460,60,60,60,60,0
40380,20580,60,60,60,60,0
40500,20580,60,60,60,60,0
40620,20580,60,60,60,60,1
40620,20460,60,60,60,60,1
40740,20460,60,60,60,60,0
40740,20580,60,60,60,60,1
40740,20700,60,60,60,60,1
40740,20820,60,60,60,60,0
40620,20820,60,60,60,60,1
40620,20700,60,60,60,60,1
40500,20700,60,60,60,60,0
40380,20700,60,60,60,60,0
40380,20820,60,60,60,60,0
40500,20820,60,60,60,60,1
40500,20940,60,60,60,60,0
40380,20940,60,60,60,60,1
40380,21060,60,60,60,60,1
40500,21060,60,60,60,60,0
40620,21060,60,60,60,60,1
40620,20940,60,60,60,60,1
40740,20940,60,60,60,60,0
40740,21060,60,60,60,60,0
40860,21060,60,60,60,60,1
40980,21060,60,60,60,60,1
40980,20940,60,60,60,60,1
40860,20940,60,60,60,60,1
40860,20820,60,60,60,60,1
40860,20700,60,60,60,60,1
40980,20700,60,60,60,60,1
40980,20820,60,60,60,60,1
41100,20820,60,60,60,60,1
41100,20700,60,60,60,60,1
41220,20700,60,60,60,60,1
41220,20820,60,60,60,60,0
41220,20940,60,60,60,60,0
41100,20940,60,60,60,60,1
41100,21060,60,60,60,60,1
41220,21060,60,60,60,60,1
41340,21060,60,60,60,60,0
41460,21060,60,60,60,60,1
41460,20940,60,60,60,60,1
41340,20940,60,60,60,60,1
41340,20820,60,60,60,60,1
41340,20700,60,60,60,60,1
41460,20700,60,60,60,60,0
41460,20820,60,60,60,60,1
41580,20820,60,60,60,60,0
41580,20700,60,60,60,60,1
41700,20700,60,60,60,60,1
41700,20820,60,60,60,60,1
41700,20940,60,60,60,60,1
41580,20940,60,60,60,60,0
41580,21060,60,60,60,60,0
41700,21060,60,60,60,60,0
41820,21060,60,60,60,60,0
41820,20940,60,60,60,60,1
41940,20940,60,60,60,60,1
41940,21060,60,60,60,60,0
42060,21060,60,60,60,60,1
42180,21060,60,60,60,60,1
42180,20940,60,60,60,60,1
42060,20940,60,60,60,60,0
42060,20820,60,60,60,60,1
42180,20820,60,60,60,60,1
42180,20700,60,60,60,60,0
42060,20700,60,60,60,60,0
41940,20700,60,60,60,60,1
41820,20700,60,60,60,60,0
41820,20820,60,60,60,60,1
41940,20820,60,60,60,60,1
41940,20460,60,60,60,60,1
41820,20460,60,60,60,60,1
41820,20580,60,60,60,60,0
41940,20580,60,60,60,60,0
42060,20580,60,60,60,60,0
42180,20580,60,60,60,60,0
42180,20460,60,60,60,60,0
42060,20460,60,60,60,60,1
42060,20340,60,60,60,60,0
42180,20340,60,60,60,60,0
42180,20220,60,60,60,60,1
42060,20220,60,60,60,60,1
41940,20220,60,60,60,60,0
41940,20340,60,60,60,60,1
41820,20340,60,60,60,60,1
41820,20220,60,60,60,60,1
41700,20220,60,60,60,60,1
41580,20220,60,60,60,60,1
41580,20340,60,60,60,60,1
41700,20340,60,60,60,60,0
41700,20580,60,60,60,60,1
41700,20460,60,60,60,60,0
41580,20460,60,60,60,60,0
41580,20580,60,60,60,60,0
41460,20580,60,60,60,60,1
41460,20460,60,60,60,60,1
41340,20460,60,60,60,60,0
41340,20580,60,60,60,60,0
41340,20340,60,60,60,60,1
41460,20340,60,60,60,60,0
41460,20220,60,60,60,60,1
41340,20220,60,60,60,60,1
41340,20100,60,60,60,60,1
41460,20100,60,60,60,60,0
41460,19980,60,60,60,60,1
41340,19980,60,60,60,60,1
41340,19860,60,60,60,60,1
41340,19740,60,60,60,60,1
41460,19740,60,60,60,60,1
41460,19860,60,60,60,60,1
41580,19860,60,60,60,60,0
41580,19740,60,60,60,60,0
41700,19740,60,60,60,60,0
41700,19860,60,60,60,60,0
41700,19980,60,60,60,60,1
41580,19980,60,60,60,60,0
41580,20100,60,60,60,60,1
41700,20100,60,60,60,60,1
41820,20100,60,60,60,60,1
41820,19980,60,60,60,60,1
41940,19980,60,60,60,60,1
41940,20100,60,60,60,60,1
42060,20100,60,60,60,60,1
42180,20100,60,60,60,60,1
42180,19980,60,60,60,60,1
42060,19980,60,60,60,60,1
42060,19860,60,60,60,60,1
42180,19860,60,60,60,60,1
42180,19740,60,60,60,60,1
42060,19740,60,60,60,60,0
41940,19740,60,60,60,60,1
41820,19740,60,60,60,60,1
41820,19860,60,60,60,60,1
41940,19860,60,60,60,60,1
41940,19500,60,60,60,60,1
41820,19500,60,60,60,60,1
41820,19620,60,60,60,60,0
41940,19620,60,60,60,60,1
42060,19620,60,60,60,60,1
42180,19620,60,60,60,60,1
42180,19500,60,60,60,60,0
42060,19500,60,60,60,60,1
42060,19380,60,60,60,60,1
42180,19380,60,60,60,60,0
42180,19260,60,60,60,60,0
42060,19260,60,60,60,60,1
41940,19260,60,60,60,60,0
41940,19380,60,60,60,60,0
41820,19380,60,60,60,60,1
41820,19260,60,60,60,60,0
41700,19260,60,60,60,60,1
41580,19260,60,60,60,60,0
41580,19380,60,60,60,60,1
41700,19380,60,60,60,60,0
41700,19620,60,60,60,60,0
41700,19500,60,60,60,60,1
41580,19500,60,60,60,60,1
41580,19620,60,60,60,60,1
41460,19620,60,60,60,60,1
41460,19500,60,60,60,60,1
41340,19500,60,60,60,60,0
41340,19620,60,60,60,60,1
41340,19380,60,60,60,60,0
41460,19380,60,60,60,60,1
41460,19260,60,60,60,60,1
41340,19260,60,60,60,60,0
41220,19260,60,60,60,60,1
41220,19380,60,60,60,60,0
41100,19380,60,60,60,60,1
41100,19260,60,60,60,60,1
40980,19260,60,60,60,60,1
40860,19260,60,60,60,60,1
40860,19380,60,60,60,60,0
40980,19380,60,60,60,60,0
40980,19500,60,60,60,60,1
40860,19500,60,60,60,60,0
40860,19620,60,60,60,60,1
40980,19620,60,60,60,60,0
41100,19620,60,60,60,60,1
41220,19620,60,60,60,60,1
41220,19500,60,60,60,60,1
41100,19500,60,60,60,60,1
41100,20100,60,60,60,60,0
41220,20100,60,60,60,60,1
41220,19980,60,60,60,60,0
41100,19980,60,60,60,60,0
41100,19860,60,60,60,60,1
41220,19860,60,60,60,60,1
41220,19740,60,60,60,60,1
41100,19740,60,60,60,60,1
40860,19740,60,60,60,60,1
40980,19740,60,60,60,60,1
40980,19860,60,60,60,60,0
40860,19860,60,60,60,60,1
40860,19980,60,60,60,60,1
40980,19980,60,60,60,60,0
40980,20100,60,60,60,60,0
40860,20100,60,60,60,60,1
40620,20100,60,60,60,60,0
40740,20100,60,60,60,60,1
40740,19980,60,60,60,60,0
40620,19980,60,60,60,60,1
40620,19860,60,60,60,60,1
40740,19860,60,60,60,60,0
40740,19740,60,60,60,60,0
40620,19740,60,60,60,60,0
40380,19740,60,60,60,60,1
40500,19740,60,60,60,60,0
40500,19860,60,60,60,60,1
40380,19860,60,60,60,60,0
40380,19980,60,60,60,60,1
40500,19980,60,60,60,60,0
40500,20100,60,60,60,60,0
40380,20100,60,60,60,60,1
40500,19500,60,60,60,60,1
40380,19500,60,60,60,60,0
40380,19620,60,60,60,60,1
40500,19620,60,60,60,60,1
40620,19620,60,60,60,60,0
40740,19620,60,60,60,60,1
40740,19500,60,60,60,60,0
40620,19500,60,60,60,60,1
40620,19380,60,60,60,60,1
40740,19380,60,60,60,60,0
40740,19260,60,60,60,60,1
40620,19260,60,60,60,60,1
40500,19260,60,60,60,60,0
40500,19380,60,60,60,60,1
40380,19380,60,60,60,60,0
40380,19260,60,60,60,60,0
40260,19260,60,60,60,60,0
40260,19380,60,60,60,60,1
40140,19380,60,60,60,60,0
40140,19260,60,60,60,60,1
40020,19260,60,60,60,60,1
39900,19260,60,60,60,60,0
39900,19380,60,60,60,60,0
40020,19380,60,60,60,60,1
40020,19500,60,60,60,60,1
39900,19500,60,60,60,60,1
39900,19620,60,60,60,60,1
40020,19620,60,60,60,60,0
40140,19620,60,60,60,60,1
40260,19620,60,60,60,60,1
40260,19500,60,60,60,60,1
40140,19500,60,60,60,60,0
40140,20100,60,60,60,60,1
40260,20100,60,60,60,60,1
40260,19980,60,60,60,60,1
40140,19980,60,60,60,60,0
40140,19860,60,60,60,60,1
40260,19860,60,60,60,60,1
40260,19740,60,60,60,60,1
40140,19740,60,60,60,60,0
39900,19740,60,60,60,60,1
40020,19740,60,60,60,60,0
40020,19860,60,60,60,60,1
39900,19860,60,60,60,60,1
39900,19980,60,60,60,60,1
40020,19980,60,60,60,60,0
40020,20100,60,60,60,60,0
39900,20100,60,60,60,60,1
39660,20100,60,60,60,60,1
39780,20100,60,60,60,60,0
39780,19980,60,60,60,60,1
39660,19980,60,60,60,60,1
39660,19860,60,60,60,60,1
39780,19860,60,60,60,60,1
39780,19740,60,60,60,60,0
39660,19740,60,60,60,60,1
39420,19740,60,60,60,60,0
39540,19740,60,60,60,60,1
39540,19860,60,60,60,60,0
39420,19860,60,60,60,60,0
39420,19980,60,60,60,60,0
39540,19980,60,60,60,60,1
39540,20100,60,60,60,60,1
39420,20100,60,60,60,60,0
39540,19500,60,60,60,60,1
39420,19500,60,60,60,60,0
39420,19620,60,60,60,60,0
39540,19620,60,60,60,60,0
39660,19620,60,60,60,60,0
39780,19620,60,60,60,60,1
39780,19500,60,60,60,60,0
39660,19500,60,60,60,60,1
39660,19380,60,60,60,60,0
39780,19380,60,60,60,60,0
39780,19260,60,60,60,60,1
39660,19260,60,60,60,60,1
39540,19260,60,60,60,60,1
39540,19380,60,60,60,60,0
39420,19380,60,60,60,60,1
39420,19260,60,60,60,60,1
39300,19260,60,60,60,60,0
39180,19260,60,60,60,60,0
39180,19380,60,60,60,60,1
39300,19380,60,60,60,60,1
39300,19620,60,60,60,60,1
39300,19500,60,60,60,60,1
39180,19500,60,60,60,60,1
39180,19620,60,60,60,60,0
39060,19620,60,60,60,60,1
39060,19500,60,60,60,60,0
38940,19500,60,60,60,60,1
38940,19620,60,60,60,60,1
38940,19380,60,60,60,60,1
39060,19380,60,60,60,60,1
39060,19260,60,60,60,60,1
38940,19260,60,60,60,60,1
38820,19260,60,60,60,60,0
38820,19380,60,60,60,60,1
38700,19380,60,60,60,60,1
38700,19260,60,60,60,60,0
38580,19260,60,60,60,60,1
38460,19260,60,60,60,60,1
38460,19380,60,60,60,60,0
38580,19380,60,60,60,60,1
38580,19500,60,60,60,60,0
38460,19500,60,60,60,60,1
38460,19620,60,60,60,60,1
38580,19620,60,60,60,60,1
38700,19620,60,60,60,60,0
38700,19500,60,60,60,60,1
38820,19500,60,60,60,60,0
38820,19620,60,60,60,60,1
38820,19740,60,60,60,60,0
38820,19860,60,60,60,60,0
38700,19860,60,60,60,60,1
38700,19740,60,60,60,60,0
38580,19740,60,60,60,60,0
38460,19740,60,60,60,60,1
38460,19860,60,60,60,60,0
38580,19860,60,60,60,60,1
38580,19980,60,60,60,60,1
38460,19980,60,60,60,60,1
38460,20100,60,60,60,60,0
38580,20100,60,60,60,60,0
38700,20100,60,60,60,60,1
38700,19980,60,60,60,60,0
38820,19980,60,60,60,60,1
38820,20100,60,60,60,60,1
38940,20100,60,60,60,60,0
38940,19980,60,60,60,60,0
39060,19980,60,60,60,60,1
39060,20100,60,60,60,60,1
39180,20100,60,60,60,60,1
39300,20100,60,60,60,60,1
39300,19980,60,60,60,60,1
39180,19980,60,60,60,60,1
39180,19860,60,60,60,60,1
39300,19860,60,60,60,60,0
39300,19740,60,60,60,60,1
39180,19740,60,60,60,60,1
39060,19740,60,60,60,60,0
38940,19740,60,60,60,60,1
38940,19860,60,60,60,60,1
39060,19860,60,60,60,60,0
39060,20460,60,60,60,60,1
38940,20460,60,60,60,60,1
38940,20580,60,60,60,60,0
39060,20580,60,60,60,60,1
39180,20580,60,60,60,60,0
39300,20580,60,60,60,60,1
39300,20460,60,60,60,60,1
39180,20460,60,60,60,60,1
39180,20340,60,60,60,60,1
39300,20340,60,60,60,60,1
39300,20220,60,60,60,60,0
39180,20220,60,60,60,60,1
39060,20220,60,60,60,60,0
39060,20340,60,60,60,60,1
